"V1","V2","V3","V4"
-0.465540089146107,0.505919575711802,0.205343588538955,2.73406377470613
0.896343066592455,1.07911246365682,0.388740606942394,-0.303570292914238
0.00647227013416032,-0.234271130116233,0.816630561838652,0.795317322880955
0.190598592676871,1.70558657197492,0.136484553935869,-0.453185749700859
0.991827189596104,-0.373740339513039,1.36015456617231,0.437890856566256
0.724199276079573,0.449469197460073,0.762589510736621,-0.0128515784900538
-0.483578785822543,0.112243047537167,-0.141328488958201,-1.53511562908062
0.399330938542748,-0.655428124242592,-0.114688526206222,1.31024516110689
0.279661106609207,-1.47795662493453,-1.78027548324292,0.0671608190937587
-0.0433246263931541,-0.0960352996116632,-0.980556557422331,0.372092566611297
-0.662180051020617,-0.381162324456614,0.851779546509137,0.21840086027124
1.65794783317286,0.465929090939227,0.381458491114182,-0.205428775412901
-0.352679064523975,-0.666562495082809,-0.723233477600602,-0.887236151261581
1.19699645470375,-0.436895503505417,-1.79708182235017,1.41741312900178
0.075094473063172,0.280400955730492,0.379498406852864,1.2394389322772
-0.293891910879298,-0.539016575967249,0.741652479376445,0.856947074753394
-0.689638007640289,0.492336091739122,0.449096153355986,0.653688330393483
0.794651435337254,1.72519694535216,0.682193406111554,-0.442490154911926
-0.110499152430179,-0.544517159957405,0.711123943652602,0.0407069815863304
-1.19204057554108,0.202019820037446,-1.39110400541007,0.725029090360662
1.00511148947299,0.146205777391207,1.2441866517502,-0.721874130263374
-0.561051208315999,-1.16531092178199,1.07246629852194,0.445510548514178
0.408671774609676,0.240845122572927,3.0173039041195,-1.02978007055752
0.0656598955970487,0.171027552849419,0.529653912032795,1.39940523282285
1.94630527880742,-0.640683493649043,0.81233667779835,0.0357906826302573
-1.14681136874464,-1.27187334712261,-0.115062160051366,0.677289323237022
0.482772430337262,-0.0491248035401576,-1.83153422895071,-1.88143781498596
-1.03827957749558,0.341588689924095,1.14561264223672,1.17992307064465
0.292621330522378,0.118471655364278,-0.249055976902171,-0.255891990768055
-1.12775257786519,0.0343500274841207,-0.329476732034523,-1.09929206813767
0.162257828454887,-2.933741634548,-0.959804115918747,-0.161383483840925
1.12196289311875,-0.325872334392007,-2.47911053893997,-1.11542611524879
0.826167701513106,0.210015769484345,0.328957345428995,-0.928029840634448
-0.174220402448367,-0.730089791582067,-0.139596199199645,-0.931431224034055
