"Global_active_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
0.276188077282666,0.138477137765246,0.221372443887546,-0.186829470924901,-0.247995115091312,1.49808741786899
-0.12886946804563,-1.27805032202554,-0.146549943966057,-0.213205291465764,-0.241792059376141,-0.649104014643668
0.593342279826941,-0.57698020162358,0.579064229963423,0.156906378050802,-0.260314843044794,1.48569461071643
-0.452085226903009,0.505996262410844,-0.465704000324031,-0.208802761066568,-0.228054888089786,-0.620612157438626
-0.682775990964272,0.917219606485966,-0.673708868404257,-0.153764538072261,-0.263582926300731,-0.652475886059751
-0.703311217714586,1.1541910145965,-0.730905138981279,-0.158558088223754,-0.0628091413954615,-0.739778303011385
-0.775485082094837,-0.0551145091155267,-0.7700648177678,-0.143572827920897,-0.239441095530741,-0.63207238067032
0.064540737536878,-3.05259799911396,0.081418703356879,0.0196284131733672,-0.242685642818527,1.24539425901576
-0.758489185144819,0.0987463264737603,-0.760644695920095,-0.154169580552439,-0.191358442797947,-0.636387300303394
-0.801741495302038,0.00874694269834161,-0.80730528581272,-0.218218622845848,-0.197532605643973,-0.620608981218244
-0.735675902230777,1.59659302271228,-0.717186185755833,-0.213238193397932,-0.036074743565555,-0.744732580397096
-0.904151494396724,-1.42855712913519,-0.897853320104887,-0.19108201463221,-0.199126506873178,-0.768405234758888
0.291255245506469,-0.543853325885604,0.252160861621259,-0.216637139443608,-0.196785389682406,-0.78521564387285
0.317452732539025,1.61407704278653,0.272286138152373,-0.201905793762944,-0.238452222221712,1.4875232073078
-0.512552322116608,0.244423612521398,-0.550471811663923,-0.176475464887671,-0.252162903693564,-0.747104503097961
1.692601072054,-0.391699132341253,1.66513865353965,-0.197793418994704,-0.189406470443283,1.24550174570039
0.286899375137898,0.589434518566492,0.215415437380338,-0.199790275770349,-0.182258635623319,1.34353523650076
0.480059595542304,0.0241864457383145,0.452523517188538,-0.20212034554874,-0.24431622759986,1.35526210782509
-0.822190686963114,0.40195972476318,-0.823813778189306,-0.202445052224641,-0.193826447631329,-0.628344676297294
-0.825997951440815,-1.81130742824292,-0.814478485346642,-0.189257338957065,-0.187267677274204,-0.774905548240929
-0.880812336054823,0.577760667719071,-0.871006964497642,-0.183674978812736,-0.24081040013221,-0.647842807258839
-0.66542244209795,-0.562010438338138,-0.595078075386897,-0.145488520974116,-0.203629353997891,-0.767391985694106
-0.851323833164517,0.30617774490795,-0.868795135620928,-0.210995989197441,-0.265226974721621,-0.782343102767813
-0.8731490186517,0.515053308578887,-0.905718445472454,-0.202872787503651,-0.193757908621613,-0.763658262218815
0.434531037816978,1.69111382614394,0.350161676653754,-0.22263607571562,-0.245094778314499,1.35036183217283
0.551937944956579,0.584169962186997,0.523167801963785,-0.197748558228059,-0.230735574181585,1.50856502663575
-0.722331117027904,-0.462929819957778,-0.719615617295515,-0.1985696736297,-0.181805308359283,-0.769430869216718
-0.786920010462252,-0.663407013846593,-0.681615912175968,-0.149486958571171,-0.0284047976933054,-0.754891625200255
-0.750634853482794,-0.821142268073006,-0.767247512481552,-0.217313857228828,-0.242820224080911,-0.792675070021001
1.85101396328936,-1.5407120250383,1.98110018653908,4.23275033360016,-0.25932817780378,1.24579841568129
0.25566972334456,-0.698174714591654,0.228009914905956,-0.15709337242382,-0.180053418070194,1.38088750269004
-0.548104723165659,1.48438224591716,-0.511787068686976,-0.199321860789717,-0.0872605313702672,-0.759224856199681
-0.0544115665850169,-0.156937586919016,-0.047803570106106,-0.153646668228493,-0.220276539415201,-0.646813792182493
-0.828161060395014,1.31835519738422,-0.863609765479755,-0.168294690162127,-0.258409541550522,-0.759615066779218
0.915557022946304,-1.23208047773608,0.889197670944607,-0.0124069717620276,-0.0813504563354935,1.37241922529949
2.95954615189612,-2.13341389826491,3.00570554704429,-0.198010158341309,6.12362993112192,-0.745527928703552
0.55000099536067,-0.533867620757639,0.532911664742989,-0.14809110657285,-0.198815082142259,1.25182721177292
-0.642854331789349,1.7688914954107,-0.639301396222265,-0.185677678571085,-0.200501945321432,-0.671421109030163
-0.737488636126686,0.336116881969108,-0.768140466681254,-0.210661508943747,-0.256159171640124,-0.64552056078159
-0.797989457454789,0.959875978229018,-0.825791314115438,-0.191198388096601,-0.250042937946682,-0.645142724462664
1.61846168538582,-0.876284860803634,1.6130692453482,-0.153365832337864,-0.229482702922792,2.68890379219039
0.264377476128832,-0.895036167161488,0.270226312218978,-0.18662729299973,-0.261767813093161,1.26227989872769
-0.412144395195112,1.60214887714683,-0.467269644500349,-0.199059570137169,-0.21581768695092,-0.782469409172418
0.652006348817024,-0.139104126628322,0.622890031643271,-0.21405957562503,-0.255670455453544,1.38229609613902
0.340484585298374,0.577407941675363,0.318155209020997,-0.170379712750971,-0.180993333751997,1.5054041927971
-0.512563293757341,-0.505925031579174,-0.366327673707107,-0.203328517604289,0.104894797145668,-0.618317636105451
-0.932518504029137,-1.46967568450041,-0.909603255994717,-0.189278437413351,-0.180201490498717,-0.762808087509615
-0.788730826141232,0.817786692074944,-0.821812875611264,-0.147080794168576,-0.205950380344344,-0.789410180522578
-0.743459381295801,0.700351255713936,-0.766929223568629,-0.217351825180753,-0.251183355574466,-0.778700761095356
-0.754955613666073,-0.0871341458963802,-0.764459893442311,-0.188692771851405,-0.0373490745159983,-0.765310108678482
-0.624223178540844,0.805957429612771,-0.630191383693946,-0.221671177068464,-0.185782793594339,-0.645413490066548
-0.748585511842773,-0.0868067106972203,-0.724278870074813,-0.179306779489906,-0.237080644396648,-0.786115654743033
-0.715250023731968,-0.693721308317816,-0.726533011041237,-0.153306286520152,-0.0165908210600102,-0.740757728923347
-0.79575472326995,0.064225164105675,-0.717941516319529,-0.161551190274133,-0.223840404241311,-0.743811524782113
-0.476095121566002,0.367153343045705,-0.510529517939809,-0.173296054171134,-0.20187502648599,-0.661541012833041
-0.70357852089154,0.0866949282633956,-0.723926685066611,-0.203499335908117,-0.24878734565721,-0.748418289030252
-0.296684145987922,1.16689069997691,-0.327578600027654,-0.210767386354334,-0.0563791525138188,-0.79438720081161
-0.670947341723254,0.223069077969659,-0.628883081518925,-0.152676338602976,-0.0670906642349537,-0.77870231610483
-0.109629661557062,-0.0343792215059898,-0.10756905287954,-0.184888025494413,-0.0596987183407697,0.528265739473103
-0.822488518478014,-0.420030623745797,-0.821874779672657,-0.188480843786323,-0.218186232140543,-0.776743942796296
0.822426968683396,-0.333106751196607,0.796677279825584,-0.190600526696167,-0.224368948311923,1.35256994855014
0.194671213187662,-0.343283553014531,0.222569765141631,-0.186921251214525,0.143846889989946,-0.632301867148649
0.425535194449192,0.479136684740197,0.393323072484059,-0.193516214424176,-0.0190877235636851,-0.753601043663843
0.6257961224359,-2.54391157251224,0.615788411793517,-0.201544306874799,-0.260136463708988,-0.788219761135289
0.481839648302136,-0.904129868402732,0.435868154887904,-0.194765860160836,0.142954545963941,1.34759603183787
0.518442038682757,-0.342906320458041,0.48578160650664,-0.169549930507935,-0.0256672944748413,1.4963616940575
-0.842896621272949,0.281320164106362,-0.852784323557692,-0.198598606552071,-0.191062169270132,-0.655473436164751
0.863774737136135,-0.024859680771646,0.80459373138528,-0.160646313152476,-0.22889799566189,1.23966017694855
0.759707130849791,-0.000204678048373151,0.704558162099542,-0.160771547288222,-0.221918047668662,1.46061090939692
-0.620489471280044,1.10530928486982,-0.646182395037843,-0.15873319112723,-0.262826820433323,-0.752149434567345
-0.306624506911485,0.0929827176964589,-0.331867871307286,-0.214431011752321,-0.00870026577348623,-0.73938850830487
-0.934404776514506,0.139560339306175,-0.9600944562233,-0.15295103276762,-0.226369766327038,-0.792968356362318
1.86645910420987,-1.03349096179054,1.87767234365192,-0.196612328608823,-0.195227293315209,1.2643777271989
-0.722260106119783,0.564399635616794,-0.68557670418007,-0.183200816923942,-0.215607579287927,-0.620891289943667
0.206409352890383,0.617197398997897,0.171186916767293,-0.150432540966481,-0.206892890266508,1.37936898333915
0.179494933836194,-0.759293803011606,0.173623775230764,-0.203801822546713,-0.248956015291138,1.35167909245957
-0.852425232755104,0.268833185248915,-0.850631392566655,-0.21564593242579,-0.180782932058693,-0.674841286662979
-0.81690966841247,0.336774128136185,-0.808209136985718,-0.221574551350911,-0.193691043452161,-0.652568077592068
-0.792091714562988,1.97619588406209,-0.769287268499363,-0.171215089452066,-0.225058446371423,-0.793176502362081
0.631822293161641,-0.360508048963786,0.614938300567068,-0.168329471959723,0.136076066174779,1.33940863227544
0.246211418378436,1.25405376330057,0.348850477355537,0.0179553380044164,2.4993538212368,-0.770619248250699
0.476912368627509,1.07978953536242,0.408436256457968,-0.170804919590585,-0.215140457145125,1.48053702260149
-0.549975041529131,-1.40720132393692,-0.512394203672965,-0.191076761430466,-0.242789676576094,-0.778135475519054
-0.0375894400882722,0.939070675213456,-0.0418762173123756,-0.20491803262656,0.144056481009395,-0.660365954523601
-0.6595240971372,0.141652048410268,-0.584153814334772,-0.2193202204924,-0.0875400141029036,-0.736817176138121
-0.00911737903951554,0.00994297333411398,-0.00430402391742339,-0.208611557603727,0.0808192964371694,-0.624866876985842
0.176042543589139,-0.0931189734698568,0.117247797692514,-0.156108163010735,-0.24166554404256,1.37509610570004
-0.563571216458026,1.11061998024062,-0.554915410408413,-0.198939498473445,-0.257024484122083,-0.791694362816768
0.00182178193246539,-0.867469671113171,-0.0135088490503156,-0.192880109653099,-0.0744844714742406,0.422257882000883
0.790132491482094,-0.796703234694009,0.751996995885256,-0.143791551479663,-0.0444738651054007,1.37239350825639
-0.796052254367159,0.114577895593087,-0.809657615801797,-0.160419045569835,-0.0694656654283986,-0.619953976875968
-0.888883032656586,0.0373792840514397,-0.868244271190611,-0.201769834709373,-0.234492298466129,-0.756812223313821
-0.495044187579593,-0.728020760565904,-0.467074095078252,0.0122478702435749,-0.181985005910314,-0.76386506527717
-0.595824349222407,0.891615342662384,-0.590249812692812,-0.163286153330315,-0.19728016727845,-0.786767909442746
0.261199632259768,-0.00328512921335996,0.207970140577333,-0.189312514714683,-0.253766180484744,1.34418467223884
-0.716730380725904,0.871009147174977,-0.736738830861604,-0.195699014472992,-0.208558517507536,-0.758197695066978
0.215916237568728,0.370137242285225,0.168687376254861,-0.160728815364922,-0.203102894085663,1.49497035042061
0.846837310756371,-0.0399766677930417,0.797738235370187,-0.166321594809185,-0.188853058486019,1.39091308566403
-0.903683344880209,1.08965276991679,-0.916454422908582,-0.156045109726299,-0.262596925678647,-0.77008571673926
0.31775704272668,0.268957959641037,0.271251079376585,-0.211587507090802,-0.189196581412571,1.48398012271885
0.175380390793577,-0.591925795151071,0.163324368816708,-0.161900765864585,-0.252491317967187,1.37982017335779
-0.709136260598655,0.160199383492524,-0.734799612511916,-0.145862303571432,-0.251763953492702,-0.766020403923333
-0.873480025060049,0.450308685267829,-0.864091241942776,-0.151632472123056,-0.245959128586365,-0.764299242299742
-0.809159647220469,1.82683622682498,-0.819289418288322,-0.173086554183721,-0.205854375946837,-0.783050826723578
-0.542967149124769,-0.253187369290211,-0.552697372376758,-0.213305292238285,-0.228620738061349,-0.65464890317883
-0.841460695835946,0.731729090097797,-0.81976222195514,-0.159949738929838,-0.207904768376669,-0.743892650839204
1.43670513395006,-1.49683804934923,1.43486788736744,-0.0545289258334015,-0.225491803359972,2.56829538833921
0.994470431375005,-0.176327646860092,0.943543728063983,-0.217331183489309,-0.20470923626987,1.37000344610046
